"Z_Raven_self"	"Z_Raven_obj"	"Z_MWTB_self"	"Z_MWTB_obj"	"Z_global_selfeval"	"Z_well_being"	"Z_agency_self"	"Z_comm_self"	"Z_agency_peer"	"Z_comm_peer"
"15"	-0.156329468569244	-1.66011516232238	0.679987785098137	0.0823222935920085	-0.114411033461293	-1.23068259182597	-0.486016708368523	0.218452550222142	-0.528124014092061	-0.405568204117466
"16"	0.625317874276975	-1.66011516232238	-0.00698617587429566	0.807249953581335	-1.60181622140483	-1.65504688488765	-1.43553037180369	-0.361776716058786	-0.700014900203504	0.774371069896088
"17"	-0.937976811415462	-1.66011516232238	0.679987785098137	-0.642605366397318	-0.0140612247065287	-0.512359103652063	-0.33700372535228	0.293176900182877	-0.840566759574931	-1.62074888168691
"18"	-0.156329468569244	-1.66011516232238	0.679987785098137	0.0823222935920085	-0.301661861448335	0.240795178859094	-0.866790483999187	-0.626533039321316	-1.09928570050626	-0.559384648148766
"19"	-1.71962415426168	-1.66011516232238	-0.693960136846728	0.0823222935920085	-0.469808654543791	0.0514574586910136	0.0769031460877329	0.977538805249175	-1.54083631120692	-0.316716519052231
"20"	0.625317874276975	-1.66011516232238	-0.00698617587429566	0.807249953581335	1.11837287707209	1.28315510774693	0.59845011394553	0.792908474979034	-3.28831950945124	-3.69689192812205
"21"	-0.937976811415462	-1.66011516232238	-0.693960136846728	0.444786123586672	0.422554976274637	-1.00547684686626	0.154319654269979	NA	-1.58553440318492	0.478075242140946
"22"	1.40696521712319	-1.66011516232238	-0.00698617587429566	-0.642605366397318	1.62026236918286	0.687001872025535	0.571297757726777	-0.11527862471104	-2.14495349396181	-0.72732490435128
"23"	-0.156329468569244	-1.66011516232238	-0.693960136846728	-1.36753302638664	1.73561433546114	1.84060527618607	0.926698650012925	1.06546399371872	1.31359776617498	-0.965916147984347
"24"	-0.937976811415462	-1.66011516232238	-1.38093409781916	0.0823222935920085	-1.48646544403083	-1.31518631874353	-1.88046741729286	-0.540602681418388	-1.2166191153199	0.0817381764509481
"25"	-0.156329468569244	-1.66011516232238	0.679987785098137	0.0823222935920085	0.881016179971873	0.756441477740027	0.188098629650602	0.613510451486894	-0.0484753079707017	0.857479704448572
"26"	-2.5012714971079	-1.3379217591085	-1.38093409781916	-1.36753302638664	0.700554998152643	-0.279674329701428	1.22262373068648	1.10057677132726	-1.84369763129306	-1.14138290191873
"27"	1.40696521712319	-1.3379217591085	1.36696174607057	0.444786123586672	-2.00845092299372	0.659936856301757	-0.633171644691051	0.362085393234896	0.419345505237695	0.141100214825568
"28"	-0.937976811415462	-1.3379217591085	-0.693960136846728	0.807249953581335	0.541185321858875	-0.269289525917755	-0.32374946882791	0.726959946067137	-0.430272567559423	0.353906047579559
"29"	0.625317874276975	-1.3379217591085	-0.00698617587429566	-1.72999685638131	0.563973455820499	1.05655360629736	-0.829941294802409	-0.474612893069933	0.359276699115877	0.674532656739128
"30"	-0.937976811415462	-1.3379217591085	1.36696174607057	1.169713783576	0.284439692190709	0.211661020047459	0.619136557244759	0.354848051689943	-0.704908613723477	-1.18634881223352
"31"	-0.156329468569244	-1.3379217591085	-0.693960136846728	-2.09246068637597	0.411680701179445	-0.0960374327801018	0.310766860462343	1.72130403769306	-1.31443971679518	-1.20443529112523
"32"	-1.71962415426168	-1.3379217591085	-0.00698617587429566	-0.280141536402655	-0.561382535401138	-0.547540972881728	0.120379972647011	-0.379947036856527	-0.504056953810292	-0.512792110863135
"33"	-0.937976811415462	-1.3379217591085	-0.693960136846728	0.0823222935920085	-1.12328065760594	-0.995317040447308	-0.913983403945895	-0.0790152759699464	0.806858983463427	1.94098068765501
"34"	-0.156329468569244	-1.3379217591085	-0.693960136846728	0.0823222935920085	-1.42220692051649	-0.970224084634475	-0.745090563444043	-1.47249768559528	-0.0874098782441161	-0.383611158518733
"35"	0.625317874276975	-1.3379217591085	1.36696174607057	1.169713783576	0.322369243108521	-1.14309735673749	-0.154050042512437	-0.813042285688724	0.533893318748579	0.389637271664355
"36"	-0.937976811415462	-1.3379217591085	-1.38093409781916	-1.36753302638664	NA	NA	NA	NA	NA	NA
"37"	-0.937976811415462	-1.3379217591085	-0.00698617587429566	1.169713783576	NA	NA	NA	NA	NA	NA
"38"	-0.156329468569244	-1.3379217591085	-0.693960136846728	-0.642605366397318	-0.608937517338719	-0.393077193910796	-0.435106676833755	-2.20937461024017	0.77537290002349	-0.417699386887622
"39"	0.625317874276975	-1.01572835589462	0.679987785098137	1.169713783576	-0.449142495031639	-0.076071392954516	-0.215302786596504	-0.646039747009669	-0.871805918172512	-0.100806325917389
"40"	1.40696521712319	-1.01572835589462	0.679987785098137	0.444786123586672	0.225418635747434	0.617585118171779	1.16217757241604	0.0998418883259813	0.346720247872778	-0.212992432845525
"41"	-0.156329468569244	-1.01572835589462	-0.693960136846728	-0.280141536402655	2.21356047765806	2.08940186734192	2.28429915153986	1.67060292963045	0.198964785779934	0.705874480096889
"42"	0.625317874276975	-1.01572835589462	0.679987785098137	0.807249953581335	0.619031894328376	0.604910837053061	0.75796855215468	0.737510468141611	1.22845730751856	0.659306456956293
"43"	-3.28291883995412	-1.01572835589462	-2.06790805879159	0.444786123586672	-1.26368674734508	-1.21544028234148	-2.19627031905077	-1.35088269861405	-1.23744517713147	-0.184054365189045
"44"	1.40696521712319	-1.01572835589462	2.053935707043	0.0823222935920085	1.83468929508024	1.89530602806613	1.96187166702134	-0.363123896761875	1.44656074904205	-1.01076534260934
"45"	-0.156329468569244	-1.01572835589462	0.679987785098137	-0.642605366397318	0.359736566388885	-0.065417271629797	1.06423532717691	0.328662312981999	0.747939699035092	-0.19357619365903
"47"	0.625317874276975	-1.01572835589462	-0.00698617587429566	-0.642605366397318	0.643235325762613	1.28315510774693	0.903909284953506	-0.246019309109622	0.125236174881319	-0.11800524602512
"48"	-1.71962415426168	-1.01572835589462	-0.693960136846728	0.0823222935920085	-0.0743571302854661	-0.504854826638824	-0.0795450783052615	-0.115627006618934	-0.282270312384666	0.089391764016376
"49"	0.625317874276975	-1.01572835589462	1.36696174607057	0.444786123586672	1.57581693534552	1.19824274140027	1.57155972825374	1.47719211937979	-0.0632896736137338	-0.420540667173793
"50"	0.625317874276975	-1.01572835589462	-0.00698617587429566	-0.280141536402655	0.055009419865555	0.675683504847111	0.54802423753906	-0.187399782929339	0.361578328071299	1.48701687102156
"51"	-0.156329468569244	-1.01572835589462	-1.38093409781916	-1.36753302638664	0.524344898657983	0.610458720040703	0.564509414121931	-0.449701728978505	-0.998183509926491	0.0815529833980127
"52"	1.40696521712319	-1.01572835589462	1.36696174607057	0.0823222935920085	0.322370432012792	-0.403396907122589	-0.472763470044784	0.792908474979034	0.508961924124417	1.28025819399172
"53"	0.625317874276975	-1.01572835589462	0.679987785098137	-3.54231600635462	0.615069276392978	1.67025104915496	0.16215945875492	0.405140842243791	0.146164655764471	-1.77336969627875
"54"	0.625317874276975	-1.01572835589462	-0.693960136846728	1.53217761357066	-1.28350102592633	-1.94397073466493	-1.00837128024057	-1.80507530047467	-0.75259333383171	-1.06574985953853
"55"	-1.71962415426168	-1.01572835589462	-0.693960136846728	0.0823222935920085	-1.04529482570376	-1.13940515637886	-2.2471823869868	-0.517228966057014	-1.76913721724473	-0.269190996566892
"56"	0.625317874276975	-1.01572835589462	-0.693960136846728	0.807249953581335	0.145733797600551	0.15780815608548	0.161592153003123	-0.116164876893905	-0.108938754983046	0.104316690474563
"57"	-1.71962415426168	-0.693534952680732	-0.00698617587429566	0.0823222935920085	0.192016308211011	-0.855248566453583	-1.2873249928017	1.73659553135033	-1.47560750318843	-0.051280842026561
"58"	0.625317874276975	-0.693534952680732	1.36696174607057	1.169713783576	0.114455822322141	-1.42764647881385	-0.0257245209960537	-1.19111198732425	2.35071440668878	0.616106804829145
"59"	-0.937976811415462	-0.693534952680732	-0.693960136846728	0.0823222935920085	0.186213046789688	0.0897290346834297	-0.452883612559175	-1.18523032955933	-1.86753645991897	-1.32557156689435
"60"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.0823222935920085	-0.509863746623888	-0.956172328514489	-1.85687044821919	-0.559613511580573	0.272144482675783	1.00642084898357
"61"	0.625317874276975	-0.693534952680732	-0.00698617587429566	0.444786123586672	0.54330967411689	0.681444848293598	0.245797004790216	-0.0144942095367684	0.57145697385028	-0.172669344753656
"62"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.0823222935920085	-0.61375201620501	-1.3930808142965	-1.14768539387753	0.174836183979245	-0.722048976389712	0.022548553151109
"63"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.444786123586672	NA	NA	NA	NA	NA	NA
"64"	-0.937976811415462	-0.693534952680732	-2.06790805879159	-1.36753302638664	1.8545035736615	1.36341876573408	0.977610717948954	2.1394991042229	-1.48873374511112	-1.60683104165137
"65"	-0.156329468569244	-0.693534952680732	1.36696174607057	-1.36753302638664	-0.429328216450382	0.139332688970711	0.588752262766875	-0.179545783794407	-0.487852607621401	-0.541116404567995
"66"	0.625317874276975	-0.693534952680732	-0.693960136846728	-0.642605366397318	1.23329949733705	1.19709571754668	0.696714789869982	-0.647240193242861	-0.659311839955181	0.213271309184864
"67"	-0.156329468569244	-0.693534952680732	1.36696174607057	0.807249953581335	-0.688624733294144	-0.490120543176543	0.687016938691327	0.0338192310307587	0.318222042184672	0.339947162114965
"68"	0.625317874276975	-0.693534952680732	1.36696174607057	0.0823222935920085	NA	NA	NA	NA	NA	NA
"69"	0.625317874276975	-0.693534952680732	0.679987785098137	1.169713783576	0.323218746230873	0.513280712004432	-0.0692003293547011	1.0991524733196	1.04257984652813	0.133055217989828
"70"	0.625317874276975	-0.693534952680732	-0.00698617587429566	1.89464144356532	-3.26968378007187	-1.09824268081362	-2.64250268228588	1.17244988745108	-0.456039777718988	-0.340874912891541
"71"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	-0.642605366397318	1.66385473318505	1.68192667630705	2.18218624603658	0.104620223073307	-0.940832801788851	-0.669712046752827
"72"	-0.937976811415462	-0.693534952680732	-1.38093409781916	0.0823222935920085	-1.58370213797255	-0.0780961231206624	-0.438823788421815	-1.07104732294473	-0.179484492653801	0.746008244997718
"73"	-0.937976811415462	-0.693534952680732	-1.38093409781916	-0.280141536402655	-1.1646105988217	-0.894193529043999	-1.23269784967887	1.3702122034899	-1.76255057651003	-0.583248402457014
"74"	1.40696521712319	-0.693534952680732	0.679987785098137	0.807249953581335	0.225419824651705	0.702084274717184	0.361676891997111	-0.596222253308319	1.21689697624362	0.588381263783875
"75"	-2.5012714971079	-0.693534952680732	-2.06790805879159	1.53217761357066	-3.11116122909191	-0.396323179246714	-3.19960453979515	0.265344155053791	0.270774972525831	0.502955212794143
"76"	-0.156329468569244	-0.693534952680732	-0.693960136846728	0.0823222935920085	1.83468929508024	2.20573329946311	1.89398924917351	1.33209492524647	0.573371517377759	1.30640147787012
"77"	0.625317874276975	-0.693534952680732	0.679987785098137	0.0823222935920085	-0.310437789345752	-0.0337196548245382	-0.425571568298707	-0.355927927240626	1.45726061560025	1.37986830969333
"78"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.807249953581335	0.165123919072768	-1.309611013523	-0.126737998251969	0.901311721065416	-1.23990613541852	-1.26028831791868
"79"	-0.937976811415462	-0.693534952680732	-0.693960136846728	0.0823222935920085	-0.785999497764272	0.255529462321375	-0.622585075275908	-1.66583252190235	-0.216213713602141	-1.6514945769391
"80"	-0.156329468569244	-0.693534952680732	-0.693960136846728	-1.72999685638131	0.601480038533542	0.45873290038348	1.61665074464089	1.43765485096074	-0.556636189546784	0.579348238114231
"82"	-0.156329468569244	-0.693534952680732	-0.693960136846728	1.169713783576	0.277788116551307	0.904674846381023	-1.79335305793196	-0.582149530948923	0.964515876905022	0.186488467809772
"83"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.0823222935920085	-1.26014709761445	-1.375982822183	-1.02889599909682	1.326517049932	0.812226982094704	0.396480238448307
"84"	0.625317874276975	-0.693534952680732	1.36696174607057	-1.00506919639198	0.979665793577663	-0.130089617492286	0.189067958107829	0.11882266291282	0.731501349187928	0.745969019556525
"85"	1.40696521712319	-0.693534952680732	1.36696174607057	0.444786123586672	0.324493595366535	0.0138501285523026	-0.815879434263789	-0.443851621249546	-1.85628754759756	-1.29533264700979
"86"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.444786123586672	-0.785999497764272	0.436742130391748	-0.906551217171035	0.744513960374541	0.18610746323758	0.763765049802996
"87"	0.625317874276975	-0.693534952680732	1.36696174607057	1.53217761357066	0.0466588379814494	1.1088906495262	0.643539093931418	0.0895614874938565	1.80860788840747	1.60281523365615
"88"	-0.156329468569244	-0.693534952680732	0.679987785098137	0.0823222935920085	NA	NA	NA	NA	NA	NA
"89"	1.40696521712319	-0.693534952680732	0.679987785098137	0.444786123586672	-1.64498561720224	-0.163073487293811	-2.02964110655145	-1.37452767857875	-0.357511523182658	-0.884117176657116
"91"	-0.156329468569244	-0.693534952680732	-0.00698617587429566	0.0823222935920085	-1.62078099686374	-1.01914978195161	-0.944206992181433	1.00821882748277	-0.188834212596393	0.404320871212507
"92"	0.625317874276975	-0.693534952680732	0.679987785098137	0.444786123586672	0.203905350921474	-0.656603498156783	-0.211586693209075	0.955553881127091	0.386724116345143	0.896718143459043
"93"	0.625317874276975	-0.371341549466849	0.679987785098137	0.0823222935920085	-1.14564463445853	-1.1436154069148	-0.981056181378211	-0.215256542828614	-0.483195729802405	-0.960843521030596
"94"	1.40696521712319	-0.371341549466849	1.36696174607057	1.53217761357066	0.761700406853932	1.15815075495626	0.869970621531169	0.266842932544415	0.249402495954689	-0.394598129289775
"95"	-0.156329468569244	-0.371341549466849	-0.00698617587429566	1.53217761357066	-0.231602454321219	-0.325202392223296	0.126197969593999	-0.0174199228566478	0.48676497078085	0.420141532214016
"96"	0.625317874276975	-0.371341549466849	-0.00698617587429566	0.444786123586672	-1.49311583076596	-0.0665734362276875	-2.73575594707696	-2.59373296823859	-1.06318686664588	-1.499509279506
"97"	0.625317874276975	-0.371341549466849	0.679987785098137	0.807249953581335	0.613512718986456	1.03435394621893	0.649360145480298	0.953343701862949	0.867444883429535	-0.244918854875491
"98"	-0.937976811415462	-0.371341549466849	-0.00698617587429566	1.169713783576	-0.172157240768904	-0.835082777285594	-0.347508162344555	1.77225922865531	-1.07857390044639	-0.747302553937038
"99"	0.625317874276975	-0.371341549466849	-0.693960136846728	0.444786123586672	0.999906607076503	0.752192268065331	0.608632120252484	0.980912748767447	0.344037426798722	0.520907516934109
"100"	2.18861255996941	-0.371341549466849	1.36696174607057	1.169713783576	0.504529431172455	0.580325907262436	0.707057502419281	0.959921074158321	1.33543927684973	0.649877768843375
"101"	-0.156329468569244	-0.371341549466849	0.679987785098137	-0.642605366397318	0.880590833958562	-0.66287832140843	0.096137124002067	1.35559431410225	-0.0525204401713512	1.10231737811873
"102"	0.625317874276975	-0.371341549466849	0.679987785098137	1.169713783576	NA	NA	NA	NA	NA	NA
"103"	-0.156329468569244	-0.371341549466849	-0.693960136846728	1.169713783576	-0.747644600833148	-1.40578579722049	-0.6563630324559	-3.30425222644793	-2.82933938175182	-3.07608499170233
"104"	-0.937976811415462	-0.371341549466849	-0.693960136846728	0.444786123586672	NA	NA	NA	NA	NA	NA
"105"	-0.937976811415462	-0.371341549466849	0.679987785098137	0.0823222935920085	-1.68150224845598	-2.08451284591425	-1.21120278416476	0.858851026048448	-0.659428652666972	-0.171980238499064
"106"	-0.156329468569244	-0.371341549466849	1.36696174607057	-0.642605366397318	-0.628328827715207	-1.4775891115862	-1.97275033542609	-0.82917182643865	-2.05008986690198	-2.20370621163412
"107"	0.625317874276975	-0.371341549466849	1.36696174607057	-0.642605366397318	0.286564044448724	0.220090661863628	1.10754941109258	0.184763895071433	-0.112095729407965	0.337063515032364
"108"	0.625317874276975	-0.371341549466849	1.36696174607057	0.807249953581335	1.05935063172455	1.2054742713067	-0.250049054033093	0.926222709607023	-0.193212213654116	1.4416821416766
"109"	-0.156329468569244	-0.371341549466849	-0.00698617587429566	0.0823222935920085	-0.687775230171793	-0.446422031850566	-1.0158024488148	-2.01903979118612	-1.17937405014887	-0.912237381277954
"110"	-2.5012714971079	-0.371341549466849	-2.06790805879159	-0.280141536402655	-1.24387246876382	-0.436432156379552	-0.0352606477317328	-0.0613846710074391	-0.678852002788076	0.835423052628661
"111"	-0.156329468569244	-0.371341549466849	-0.693960136846728	-0.642605366397318	-1.00609161455456	-0.400310828579511	0.0996925111471507	-0.887841115132427	-0.422906556989426	-0.381784863804364
"112"	0.625317874276975	-0.371341549466849	-0.00698617587429566	-0.642605366397318	0.918096227767334	-0.383570096439673	0.802896825898222	0.54675560106812	0.0934673340548705	-1.36640587617071
"113"	-0.156329468569244	-0.371341549466849	-0.693960136846728	-0.642605366397318	-0.290198164751183	0.729023772414734	0.530569732498963	-1.68638655346278	1.46328036017988	0.0998705010667648
"114"	-0.156329468569244	-0.371341549466849	0.679987785098137	0.807249953581335	1.21829733981355	0.490042555409808	2.02975001206665	-0.317810648997195	2.36690295421569	0.265699448851457
"115"	-3.28291883995412	-0.371341549466849	-2.75488201976402	-0.642605366397318	-2.65498964214561	-2.18391076308692	-2.0315833220693	-0.961059917498719	-2.33263820663515	-0.904771901224474
"116"	0.625317874276975	-0.371341549466849	1.36696174607057	0.0823222935920085	0.980092328495245	0.685994077314609	0.0554101169748835	-0.248939571236481	-0.220901161958013	-0.211247978545804
"117"	-1.71962415426168	-0.371341549466849	-1.38093409781916	-1.72999685638131	NA	NA	NA	NA	NA	NA
"118"	1.40696521712319	-0.371341549466849	-0.00698617587429566	0.444786123586672	0.690791496604465	0.546807880005582	0.547540082410762	0.0508361673245285	1.82179281779962	0.763797649302085
"119"	-0.156329468569244	-0.371341549466849	-0.693960136846728	0.807249953581335	1.59690844087098	2.40913191649547	-0.739270530095793	0.448549043955297	0.681051050628597	1.18550163888826
"121"	-0.937976811415462	-0.371341549466849	-0.693960136846728	0.807249953581335	-0.449993187058262	-0.0665642954833928	-1.583248037074	0.121478781639814	-2.12415734052347	-3.16400549747193
"122"	-0.156329468569244	-0.371341549466849	-0.00698617587429566	0.807249953581335	-1.62955811366542	-1.96463540911083	-1.87844764615617	-1.26532702812475	-0.985867930409771	1.32174547581246
"123"	-0.156329468569244	-0.371341549466849	-2.06790805879159	-3.90477983634929	1.36974178023652	1.35203770414535	0.900354916009053	1.10587332153817	-1.33594310760518	-0.322238178053712
"124"	-0.156329468569244	-0.371341549466849	-0.00698617587429566	-2.8173883463653	0.727309316762477	1.1383193739012	0.0621974423790987	0.429840677332764	0.045997690584291	-0.603353748509722
"125"	-2.5012714971079	-0.371341549466849	-1.38093409781916	-0.642605366397318	-0.350068724316809	0.143742688849052	-0.421852420309385	1.22661624911899	0.522418094740754	0.423332920609987
"126"	0.625317874276975	-0.371341549466849	0.679987785098137	0.0823222935920085	1.09940691270892	1.28261637991945	1.86004956755055	-0.24894352796888	1.11904941033622	-0.0675816240393502
"127"	-0.937976811415462	-0.371341549466849	-0.693960136846728	-1.36753302638664	0.900407490348361	0.659732536587206	0.853000271619369	1.66767422738933	-1.54083506158532	-0.809054257978495
"128"	1.40696521712319	-0.371341549466849	-0.693960136846728	0.444786123586672	-1.02377916306926	-0.238617985312011	-0.720687008556753	-3.55484659732322	-0.017825063705888	-0.138483110015451
"129"	-0.156329468569244	-0.371341549466849	0.679987785098137	-1.36753302638664	0.498441272074772	1.23911304756373	0.711420493578616	0.417744842687911	-0.723269968383206	-0.0671548388801054
"130"	-0.937976811415462	-0.371341549466849	-0.693960136846728	0.444786123586672	-2.00335709366511	-1.97936512220096	-1.88046741729286	-0.839494805618132	-0.260931169114484	-0.385788491959534
"131"	-0.156329468569244	-0.371341549466849	0.679987785098137	0.444786123586672	0.00660255699708058	0.492446106610591	-0.0590173048471169	1.00415691136262	1.14869968864695	1.72860593027516
"135"	-0.156329468569244	-0.0491481462529654	1.36696174607057	-0.280141536402655	-0.211788175739962	0.792683753194149	0.59182349478366	1.10057677132726	1.50468970310679	0.135965542509336
"136"	1.40696521712319	-0.0491481462529654	-1.38093409781916	-2.09246068637597	1.27774255336586	1.33629562597215	-0.504602266308824	0.545254361305718	-0.670920477445055	-0.151195199450685
"137"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-0.280141536402655	1.08044094834574	1.52272176891724	1.3848909702271	-0.243089112407879	0.296277275690741	0.836264246844335
"138"	0.625317874276975	-0.0491481462529654	-0.693960136846728	0.0823222935920085	NA	NA	NA	NA	NA	NA
"139"	0.625317874276975	-0.0491481462529654	-0.00698617587429566	-1.72999685638131	-0.50066247271316	-1.17750768483414	0.710452183322019	0.2371934346918	1.19564822588756	0.740200240313682
"140"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-0.642605366397318	0.690791496604465	1.76495354163023	1.03579223001624	-0.791374017888744	-0.120362049624546	0.665591287807373
"141"	-0.937976811415462	-0.0491481462529654	-0.693960136846728	1.169713783576	0.286564044448724	1.26076940944254	1.2195524986697	-0.812439996431018	1.10488679064153	0.965169321839905
"142"	1.40696521712319	-0.0491481462529654	-0.693960136846728	-0.280141536402655	-1.36361121008653	-1.65015867738156	-1.51084294002512	0.137879235893425	-1.08755037296722	-0.23917120765898
"143"	-0.937976811415462	-0.0491481462529654	0.679987785098137	0.807249953581335	-0.38177204560853	0.367650643906624	-0.734424402008791	-0.944331076412328	0.0607338388237732	-1.42493493828608
"144"	-0.156329468569244	-0.0491481462529654	-0.00698617587429566	-0.280141536402655	0.314730093818358	-1.09100207961118	-0.0969975469440979	0.0140164476939702	-0.777272552605827	0.11447239339887
"145"	-1.71962415426168	-0.0491481462529654	-3.44185598073646	0.444786123586672	-1.86068858113955	-1.78191149067947	-1.61929064045715	0.728384595174436	-0.249402130410202	0.870902321817725
"146"	0.625317874276975	-0.0491481462529654	0.679987785098137	-0.280141536402655	NA	NA	NA	NA	NA	NA
"147"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-1.00506919639198	1.19678048827477	-0.97090661197677	-0.0522299794429016	0.351922162820243	1.72802634839747	0.85387532956821
"148"	0.625317874276975	-0.0491481462529654	-0.00698617587429566	0.0823222935920085	-0.111437178080927	-0.220020279743399	0.504064274052115	-0.0643865338207282	0.801424248951609	0.885494657803843
"149"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-0.280141536402655	-0.429328216450382	-0.736344535594479	0.0495890654260033	-0.246019309109622	0.480200192823698	0.416139189836847
"150"	-0.937976811415462	-0.0491481462529654	0.679987785098137	-1.36753302638664	-4.20184123254573	-1.91863827970551	0.0156483656024043	0.447047277543431	0.260913552506672	0.398065336369613
"151"	-0.937976811415462	-0.0491481462529654	-1.38093409781916	0.444786123586672	-0.569310149080475	0.0284373329273811	0.717239508726235	-0.210830733107311	0.373015758879169	0.188376919095504
"152"	0.625317874276975	-0.0491481462529654	-0.00698617587429566	-1.00506919639198	-0.331952263075984	0.960518051742536	0.632389795568498	0.425067980164188	-0.851797689744042	0.131048753168132
"153"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-1.36753302638664	-1.04529482570376	-0.982916647241783	-2.21615119473701	-0.00571522401686677	1.20809755168583	1.74664050337459
"154"	0.625317874276975	-0.0491481462529654	0.679987785098137	-1.00506919639198	0.49179088533964	0.553581588535142	1.20274387320087	-0.0638587551589496	0.458343400044252	-0.823074549865143
"155"	0.625317874276975	-0.0491481462529654	0.679987785098137	-1.36753302638664	0.106529397547075	-1.45353376887876	0.442810511767417	-0.248939571236481	-0.478536089219326	-1.05665448050291
"156"	-0.156329468569244	-0.0491481462529654	-0.00698617587429566	-0.642605366397318	0.800481838702638	0.0946172421895136	-0.371749992788868	0.595071855007068	0.848795509376012	0.521929173036992
"157"	-0.156329468569244	-0.0491481462529654	-0.00698617587429566	-2.45492451637063	NA	NA	NA	NA	NA	NA
"158"	-0.937976811415462	-0.0491481462529654	-0.693960136846728	-0.642605366397318	-1.18442606630723	-1.54480206358158	-0.961983927906853	-1.77138980979502	-0.366714140990143	-1.00521355445227
"159"	-0.937976811415462	-0.0491481462529654	-0.693960136846728	0.444786123586672	0.416068665128154	0.637411928854695	0.154481378712955	0.824536179456992	-0.822446488476519	-0.23155226285248
"160"	-0.156329468569244	-0.0491481462529654	0.679987785098137	-0.642605366397318	1.71579886797561	2.4252175435259	1.344322633041	0.595067898274669	0.32808471182543	1.52374501588267
"161"	1.40696521712319	-0.0491481462529654	1.36696174607057	0.0823222935920085	0.337233330103621	0.676695869930184	-0.551632443611925	-0.440603210802403	0.934527065855522	-0.39015590187956
"162"	-0.937976811415462	-0.0491481462529654	-0.00698617587429566	-1.00506919639198	1.71325035860855	0.761868413073588	0.228826654878416	2.19523854731457	0.64463930174977	0.161682417783214
"163"	0.625317874276975	-0.0491481462529654	-0.00698617587429566	-1.72999685638131	-0.0928965597310609	0.724939039905024	0.0628423037497424	0.619974403434412	-1.58605149702921	-0.297895255170181
"164"	2.18861255996941	0.273045256960918	1.36696174607057	-0.280141536402655	0.384788312041202	0.805571494771713	0.343899956271691	1.21783726359909	0.648708538497317	-0.117483758602838
