"Z_MWTB_self"	"Z_MWTB_obj"	"Z_global_selfeval"	"Z_well_being"	"Z_agency_self"	"Z_comm_self"	"Z_agency_peer"	"Z_comm_peer"	"Z_achievement"
"1"	-0.0654821932519407	1.14787660836331	0.663563330403577	0.327520969096939	-0.556775558620183	0.300592668846574	-1.09060118604496	-0.160061822587277	-2.06081350953615
"2"	0.11570944960023	-0.349676081987962	-1.08144240121035	-1.40985622961151	-1.0845759693501	-0.797435421837866	0.765559359627617	0.442164188716851	0.909105907872382
"3"	-0.971418664950503	-0.100083966929417	-0.686644043936349	-0.797760227651983	-0.716802727878788	-0.290123476078257	-1.41815815867666	0.684651024612435	-0.658416187720903
"4"	-1.3337910793737	-1.84722877233923	1.32188886309311	3.17672776424235	2.32636835389466	1.3360676101571	-0.894067002465943	-0.164117489340928	NA
"5"	0.11570944960023	-2.09682088739778	1.6853158805604	2.46221233180903	NA	NA	NA	NA	NA
"6"	-0.246662964822966	-0.349676081987962	1.37057193422984	0.665568726470509	0.958458395618736	-1.11364454409159	NA	NA	-1.23426905905057
"7"	-1.15261030780267	-1.0984524271636	1.07673935085477	1.00004725314382	-0.405205746450251	-0.142444439847049	0.241468203416905	-0.363381341742265	-0.727548005673393
"8"	-0.0654821932519407	-0.100083966929417	0.153758674497137	0.379468498536421	-0.822790103257308	0.217188469681352	-0.0205773746884523	0.741015592746613	-0.452033188844868
"9"	0.659273506875596	0.399100263187673	1.55372777151218	1.31287170352138	0.542298349586802	1.27351446078318	1.20229762237691	0.643576399591161	1.02881777300305
"10"	-0.609046250527307	-0.599268197046508	-0.0975365486375227	-0.0635014104218352	-0.822790103257308	-0.163295489638355	-0.894067002465943	1.43616510034269	-2.631499242335
"11"	1.38402920700313	0.648692378246219	1.210133465462	1.51799057265769	2.17693500788741	-0.670607435397964	1.20229762237691	0.743900871606493	0.936979500726878
"12"	-2.23973842235341	1.6470608384804	0.887814199377628	1.16728011141692	-1.24037446006436	0.36486750591256	-0.36997584625523	0.166135446892674	-0.304447730859702
"13"	-0.0654821932519407	-0.100083966929417	-0.577409626392331	-0.415044903076304	-0.76941821098375	0.745351465232266	NA	NA	0.625373597331167
"14"	1.38402920700313	-0.100083966929417	0.7558624133191	1.30250280686493	0.757094605775656	-0.119871702363674	0.590853572704776	0.185126214065182	-0.2569180388634
"15"	-0.246662964822966	-0.599268197046508	0.317081800362371	1.14141343809665	-0.817137113937848	-0.986816557651684	-0.544668530899166	0.675718141754617	1.81927113692145
"16"	1.74640162142633	-1.59763665728069	1.28115750841171	1.37511079624477	-0.249407255735983	1.18838857392589	-0.457328739716651	0.593828981884523	-0.0568065068856713
"17"	0.659273506875596	-0.599268197046508	-1.49460692382233	0.921116763530763	NA	NA	NA	NA	NA
"18"	-1.69617436507804	-1.84722877233923	0.751522707981784	-0.0935508325103638	0.274147338786992	-0.564630498749367	-0.107930268149873	-0.299093371736599	-1.05881000821091
"19"	0.2969010924524	0.898284493304764	1.02553529963095	0.46424324580627	-0.249407255735983	-0.924263408277768	-1.1561125805713	-2.62814742160223	0.945196994439567
"20"	0.11570944960023	0.648692378246219	1.16759610522159	0.933321117112295	0.489655750363408	0.406569605495171	0.547183677113518	0.657616762464489	0.994672713250251
"21"	-0.609046250527307	0.399100263187673	1.09801439082058	1.20876922421481	0.386516996535136	0.344016456121254	NA	NA	-1.21461295990876
"22"	-0.246662964822966	-0.848860312105053	0.477532988821425	0.376888072061488	-0.087955775702254	-0.416951462518159	2.51252551290369	0.949601814678532	-0.0764626060274772
"23"	-0.0654821932519407	-0.848860312105053	0.802726759205602	1.33747398521952	1.80208446632152	-0.416951462518159	-0.36997584625523	1.35288166798901	0.413823459924321
"24"	0.11570944960023	0.149508148129128	0.203520397172255	0.00987954902261185	-0.198901122675274	-0.290123476078257	0.0667624164940627	-1.13584509301015	-0.101115087165546
"25"	0.659273506875596	-0.848860312105053	0.324296009999493	0.155628299687189	0.380134714165512	0.807904614606183	0.241468203416905	-0.784447139849516	-0.276574138005207
"26"	-1.87735513664906	-0.599268197046508	1.210133465462	0.688159985754837	2.9025555691852	0.152913632615366	-0.107930268149873	-0.138120297502772	-0.440594583415751
"27"	-0.246662964822966	-1.0984524271636	0.821117142074014	1.29731299755006	1.12204634181515	0.724500415440961	1.81374167204904	0.025931991377542	0.310546582219029
"28"	-0.790227022098332	-0.848860312105053	1.11639205399778	0.730985699210869	0.285470455088514	0.533397591935073	-1.1561125805713	-0.656260477014195	-0.120771186307351
"29"	0.840465149727766	1.39746872342185	1.00859996500246	1.00375437334786	-0.554639092457498	0.470844442561157	NA	NA	-0.496341769124742
"30"	-1.69617436507804	0.149508148129128	1.13910942251229	-0.0322229963042774	-0.772978987921559	-0.945114458069073	-0.107930268149873	0.0216432591798134	-0.2569180388634
"31"	0.840465149727766	0.399100263187673	1.32659224544073	0.821880558022031	0.378710403390388	-1.6418075396425	0.852899150810132	0.153378444253245	0.717211869607342
"32"	0.478081864023425	0.648692378246219	-1.07855774411295	-1.2052899503821	-0.455016861786	0.152913632615366	1.07127483332423	-1.13180265073653	1.30433258983158
"33"	-0.427854607675137	-0.848860312105053	0.338356840328182	0.0784841647462299	-0.504827977121749	2.05361174152183	0.547183677113518	0.277039365386406	-1.38185451703574
"34"	0.478081864023425	0.898284493304764	0.342673673176688	-0.306504107377922	0.905798658732739	-0.712309534980574	-1.02508979151862	-3.00973504035876	-1.18673936705427
"35"	0.840465149727766	-0.599268197046508	0.777124733593693	0.228394230539704	1.0061330447918	0.132062582824061	-0.457328739716651	-0.993033361781435	-0.855477364516753
"36"	1.02164592129879	-0.100083966929417	0.819662093834097	1.15236297988608	-0.982817272515913	-0.396100412726854	-0.282622952793809	0.349752532115948	0.394167360782516
"37"	-0.427854607675137	0.399100263187673	0.757304741867799	0.825819235989032	0.74790795563682	0.217188469681352	0.940252044271553	1.21341842243349	-1.9246666569801
"38"	0.659273506875596	0.898284493304764	1.39328930274435	1.80237524631699	0.230006350433305	-0.100742340264438	0.765559359627617	1.01993290300338	1.33220618268607
"39"	0.478081864023425	1.6470608384804	0.407938554729195	0.44752155665344	-0.355394631114502	-0.290123476078257	-0.36997584625523	-1.10846302197733	-0.0371504077438655
"40"	0.659273506875596	0.648692378246219	-0.57885195494103	-0.0852505347755116	-0.243042111028961	2.75030482309526	0.154115309955484	-0.374657924462459	1.00094418014856
"41"	0.840465149727766	1.39746872342185	1.11927671109518	1.35688694569165	1.84695474772537	-0.880839621003088	1.37699030702085	0.978659647019994	-0.2569180388634
"42"	1.56520997857416	0.898284493304764	1.50830575417438	0.661290387674421	-0.241617800253837	0.934732601046085	1.11494472891549	0.131850041431751	1.12065604527923
"43"	0.2969010924524	1.6470608384804	-0.256532688856659	0.518050697539328	-0.193943151080774	0.385718555703865	NA	NA	-0.727548005673393
"44"	-1.51498272222587	-2.34641300245632	-0.813187625916763	-0.2407068961661	-0.0872436203146922	-0.416951462518159	-0.894067002465943	-0.0352767639816369	NA
"45"	-0.0654821932519407	0.149508148129128	-0.736405766611468	-0.100256288338889	-1.45092490004628	-0.142444439847049	-1.76755663024343	-0.316333042360364	0.230146915371971
"46"	-1.69617436507804	0.399100263187673	-2.11511254335192	-1.83465491376907	-1.13509924007341	-0.945114458069073	-1.68020373678201	0.200037466459134	-1.39312236593031
"47"	0.11570944960023	0.399100263187673	1.32659224544073	1.56600072579476	-1.08951680328199	1.3360676101571	NA	NA	0.597500004476672
"48"	-0.0654821932519407	1.39746872342185	0.413710435817617	-0.508788010330376	-0.716802727878788	-0.163295489638355	-1.50551105213808	0.190259764932114	-0.460250682557557
"49"	-0.0654821932519407	0.648692378246219	-0.276352680582553	0.311219659242502	0.0293375783151862	-0.712309534980574	-0.544668530899166	-0.911893592725219	1.5798474066601
