"Z_Raven_self"	"Z_Raven_obj"	"Z_MWTB_self"	"Z_MWTB_obj"	"Z_global_selfeval"	"Z_well_being"	"Z_agency_self"	"Z_comm_self"	"Z_agency_peer"	"Z_comm_peer"	"Z_achievement"
"18"	-2.72303210057986	-0.521240984318538	0.907441280786382	-0.193215333850891	0.777257804872257	0.114747424288207	-0.0820889240443785	1.07495565183654	-0.209283924955462	0.468867498670098	0.518366998378595
"19"	0.117035763635238	-1.32518894318272	-0.403307235905058	-0.726021254470016	0.447468066408283	0.686745624977418	-0.405324625674932	1.12096711660145	-0.838346439265322	-0.938017043000434	-2.85273912868942
"20"	0.117035763635238	1.48862891284193	-0.403307235905058	0.87239650738736	0.239545039438084	0.401809745670619	0.812014480209228	1.23367174854921	1.38829694424286	0.561835287930167	0.56990146411343
"21"	1.53706969574278	0.282706974545648	1.5628155391321	-1.25882717508914	0.980788533568697	1.04311434948284	1.69467962405091	0.990405634034456	0.809333846132068	1.13256005391549	0.489174985557859
"22"	0.117035763635238	-0.119267004886445	1.5628155391321	-0.726021254470016	-0.0190195126201659	0.72363729705626	0.672320932184642	0.466188561169866	0.998966613916401	0.247969145317736	-0.866547405339567
"24"	0.117035763635238	0.684680953977741	0.252067022440662	-0.193215333850891	0.13704631864373	0.402272712271679	-0.591035414743044	0.434055000268533	-0.166582587677431	1.13744375236539	-0.316448387797521
"25"	1.53706969574278	-0.119267004886445	2.21818979747782	0.339590586768234	1.13784259478869	0.0513964767417809	2.10751098392909	1.22842743744781	-3.44157937590361	-3.42274916001666	-1.553885009409
"27"	-0.592981202418536	1.08665493340983	-0.403307235905058	-1.25882717508914	0.853662974991989	0.895759682032389	-0.412086410941634	0.940126465848313	0.505900450548902	1.55795571133246	0.81900664018371
"28"	0.827052729689011	-1.72716292261482	0.907441280786382	0.87239650738736	0.00346927061036041	0.422375723407399	0.278551639427576	1.11530280154083	0.0311098588454628	1.24216902436187	-0.474161437526426
"29"	1.53706969574278	1.48862891284193	-1.05868149425078	-0.193215333850891	0.703729893751771	0.52799773854273	0.79961978818483	0.697218106455349	0.431438725236821	0.305215778782096	-0.153049296498331
"30"	0.827052729689011	0.282706974545648	-0.403307235905058	0.339590586768234	0.991352026773793	0.323720011987658	-0.0392284961578693	0.693981092124897	-0.536653491388097	0.712390884318436	-0.13257679727535
"31"	0.827052729689011	1.89060289227402	-0.403307235905058	0.87239650738736	-0.23997186079486	1.27388841001718	-0.881942889547424	1.02885660609996	0.675365231380521	-0.0360066312226217	0.848198653004446
"32"	0.117035763635238	-1.72716292261482	0.252067022440662	0.339590586768234	-0.0323435867453193	0.396402666142172	-1.19244700297729	1.10415989919082	0.185713592302259	0.0238303861074163	0.772375600167463
"35"	0.117035763635238	-0.119267004886445	0.252067022440662	-1.25882717508914	0.592717663010463	0.176990154226629	-0.385628991496868	-0.21542261716403	-0.134240970943935	0.681330085948972	0.34321492145418
"36"	1.53706969574278	0.282706974545648	0.907441280786382	1.40520242800649	0.621003021510994	0.323407216055284	1.37605421890136	0.536270034186379	-0.867415911429473	-0.0270130877653187	0.497894499155615
"38"	-0.592981202418536	-0.521240984318538	-1.05868149425078	0.339590586768234	0.950886255256834	-0.442679162408995	-0.193404059813669	0.904847113121574	-0.0572261933551392	0.246582000006517	-0.520792477542672
"39"	1.53706969574278	0.282706974545648	1.5628155391321	-1.79163309570827	0.271919036347333	0.409559193934791	2.36987496300117	1.48225683265121	0.477298945214156	-0.97448082529003	NA
"40"	-0.592981202418536	-0.923214963750632	-1.05868149425078	0.339590586768234	-0.0208111546102828	0.58185782991397	0.840788044324624	0.102143540038017	1.01425111045074	-1.25008022175455	0.702238588900766
"41"	-0.592981202418536	1.89060289227402	-1.05868149425078	-0.193215333850891	-0.534233697246514	-0.123664308593501	-0.905228895060729	-0.237450752533981	-1.01737746440839	-0.382111413330222	0.764037813262156
"42"	-0.592981202418536	0.684680953977741	0.252067022440662	0.87239650738736	0.50759739278372	0.976995325238095	-0.696460469634368	0.038764899401598	1.5113292650798	0.00308978938396622	0.88034795735572
"43"	-2.01301513452608	1.48862891284193	-1.7140557525965	-1.79163309570827	-1.67424154844485	-1.21089984924609	-0.631971193485126	0.805762728346754	0.269245598381082	0.484262124990144	-0.646356222920302
"44"	-0.592981202418536	0.282706974545648	-0.403307235905058	-1.79163309570827	-0.387815952193987	-0.650856721840605	-0.661334927038303	0.453438800570607	-0.52088200573733	0.389640692458543	0.950866695314866
"45"	-1.30299816847231	-0.923214963750632	-0.403307235905058	0.87239650738736	0.391217202478605	0.151345955915827	-0.471205850908935	0.30258057787319	-0.813627548924427	0.698394775603933	0.0133832668283297
"46"	0.827052729689011	-1.32518894318272	0.907441280786382	-0.726021254470016	1.21296936304737	1.07878165362004	0.396552071637042	0.666735989278934	0.688675628021947	0.881209134563744	1.0525427427496
"47"	0.117035763635238	1.08665493340983	-0.403307235905058	1.93800834862561	-0.0174876162304886	0.263475190367933	-0.820839231334955	0.0118279249538911	0.820852328042502	0.793511613683095	0.1972548573505
"48"	0.827052729689011	-0.521240984318538	0.907441280786382	-0.193215333850891	0.298540411250083	-0.0395998586085857	-0.218418487053392	1.04510433146417	0.308049042856641	-1.21781750735661	-0.893591445299464
"50"	-0.592981202418536	0.282706974545648	-0.403307235905058	-0.193215333850891	-1.78957711479539	0.205824892840292	-1.51331328692919	-0.682951312338074	-0.487158120574959	0.606205639654409	0.0717672924698016
"52"	-2.01301513452608	-1.72716292261482	0.252067022440662	0.339590586768234	-1.43600398021627	0.147198858123507	-0.40276789120338	-0.0044064980212645	1.45275684873975	1.43851755485103	0.722711088123747
"53"	0.117035763635238	0.684680953977741	-0.403307235905058	-0.193215333850891	0.659771999645821	0.540767518353336	1.03855037199828	0.343426726470008	0.0365062782734217	1.10898388674902	0.188535343752745
"54"	0.117035763635238	-2.531110881479	0.252067022440662	-0.193215333850891	0.925498295326423	1.03272718473198	1.35140018729596	0.829882750860342	-1.10463559049766	-1.92272659870022	NA
"55"	-1.30299816847231	-0.923214963750632	0.252067022440662	1.40520242800649	0.273489319057736	-0.584349373959135	-1.43777850094128	-0.216251123287694	1.14800512868498	1.7951144841494	0.643854563259294
"56"	-0.592981202418536	1.08665493340983	0.907441280786382	-0.726021254470016	1.49974652567957	1.33633238710165	0.292828671452847	0.237805617890757	-1.01540943586317	0.366352355248766	0.155908976482511
"58"	-1.30299816847231	0.282706974545648	-0.403307235905058	0.87239650738736	0.623522242827683	0.393387094456472	0.255001335508138	0.185726059196663	1.11273868753479	1.01680312261195	0.500927971183085
"59"	-0.592981202418536	-0.119267004886445	0.252067022440662	-0.726021254470016	-0.17686717110967	0.691766528414161	0.364063417071525	0.549595147095626	0.948980346265344	1.63780842592692	0.877390665825182
"60"	0.117035763635238	0.684680953977741	-1.7140557525965	0.339590586768234	0.359352289608989	1.42986816212047	0.806770979406543	0.833070525209975	2.36958381954268	0.706147524369286	0.130151318111273
"62"	0.827052729689011	-0.923214963750632	-0.403307235905058	0.339590586768234	0.880589888552566	0.0918100783400527	1.71152704293974	0.325082476543262	-0.427972014640417	-0.696441270013867	-2.78571094573933
"65"	0.117035763635238	0.282706974545648	-0.403307235905058	1.40520242800649	-0.849288796299387	-0.486407418890566	-0.445948786532378	-1.79738088615775	0.611738435694455	-0.107435684031141	0.164170576153666
"66"	0.827052729689011	1.48862891284193	-0.403307235905058	-0.193215333850891	0.350893294906484	0.0682759066609617	0.965225740731214	-0.934975828393643	1.25219420105949	1.14801295476503	0.725592199157355
"67"	0.827052729689011	-0.119267004886445	0.907441280786382	0.87239650738736	0.0275317090924347	0.327530593899991	1.10829442370785	-0.0427162152037601	0.829445927990265	0.89750713902602	0.203551167104026
"68"	-0.592981202418536	1.08665493340983	-0.403307235905058	-0.193215333850891	0.257908803777394	-0.871544280860261	-0.319891076651578	0.603385363455375	-0.0919181499674004	-0.427694803777424	1.14870466733555
"69"	-1.30299816847231	-1.32518894318272	-1.05868149425078	1.40520242800649	0.632955809461654	0.630497009525512	0.444696584064907	1.16721981200358	-1.69976687579145	-1.550538655273	-4.08651202341559
"70"	0.827052729689011	1.89060289227402	-1.05868149425078	0.339590586768234	-0.281030501011979	-0.326643711245054	0.0248744582092353	-0.314318855663558	0.599367172527122	0.0617347550540805	0.751903100944483
"71"	-0.592981202418536	0.282706974545648	-0.403307235905058	-1.79163309570827	-1.9699139476019	-0.577563996865725	-1.30443572629873	0.108174698482017	-0.744140429693129	-0.184155553625705	1.88501110557841
"72"	-0.592981202418536	-0.521240984318538	0.252067022440662	-0.193215333850891	-0.329729074684347	-0.577692551953459	1.21240187801443	-0.16646021297873	-2.35768899851023	-2.06200032257218	-0.0427552193653931
"74"	-1.30299816847231	0.684680953977741	-1.05868149425078	0.339590586768234	0.500340668617859	0.613878996846975	-0.557219490335047	-0.514827276995797	1.27545497821994	0.741948889543129	0.451263459139368
"75"	-0.592981202418536	-1.32518894318272	-0.403307235905058	-0.726021254470016	1.0525726786015	0.43388875515853	-0.115203078153427	-0.0598752891092407	-0.195862512830578	0.116265437018858	0.505755216404742
"76"	2.24708666179656	-1.72716292261482	-1.05868149425078	-0.726021254470016	-1.77322590769347	-3.17179353913103	-1.80989151948252	-0.0177089690412833	-1.20622386670437	-1.50075504691477	-0.728170039315294
"77"	-0.592981202418536	-0.521240984318538	-0.403307235905058	-1.79163309570827	-0.030286094652861	1.42804009519229	1.34997551888174	-0.712393263044202	1.48636569081609	0.244849207914101	0.109678818888293
"78"	0.117035763635238	-0.521240984318538	0.252067022440662	-0.193215333850891	0.207085700644272	0.470847130310555	-0.158959058859148	-0.899173906358935	-1.78408442186022	-0.844575876784101	0.83947913940669
"80"	0.827052729689011	-0.119267004886445	0.907441280786382	-0.726021254470016	-0.0697524338699912	-0.772608333823025	-0.29475168592904	-0.0699214953773944	0.376532046976952	-0.978767412656529	0.527086511976351
"81"	0.117035763635238	0.282706974545648	0.907441280786382	0.87239650738736	0.105904458027344	-0.652965261826333	-0.505488609135372	-0.227636780488215	-1.87925368447402	-2.01199432284724	0.392879433497897
"82"	0.117035763635238	0.684680953977741	-1.05868149425078	-0.193215333850891	0.323950905633965	0.236323220839942	0.583371939589841	-0.425125380243174	0.0325332359657878	0.16051949359685	0.693519075303011
"83"	0.827052729689011	-0.119267004886445	0.252067022440662	-0.726021254470016	0.287622821499285	0.451616277079263	0.548299962079845	0.0630496351172691	0.828337638783027	0.417562528896505	0.130151318111273
"84"	0.117035763635238	-0.923214963750632	1.5628155391321	0.339590586768234	0.450358856076308	-0.124021782906866	0.164177641638575	-0.712328527332253	0.0161376299725487	0.13012453937313	-0.158429791873099
"85"	0.117035763635238	-2.531110881479	0.907441280786382	-0.193215333850891	-0.685131434459572	-0.121986524435802	0.0198993874081834	-0.123092191025848	-0.111141332417257	0.960602354524511	0.363687420677161
"86"	2.24708666179656	0.684680953977741	1.5628155391321	0.339590586768234	0.283005077589645	0.432287803552277	2.08351772352851	-0.13363453592038	0.707909371480824	-0.551428438976246	-0.574024971509896
"87"	-0.592981202418536	0.684680953977741	0.252067022440662	0.339590586768234	-0.294910434972422	-0.207970088436286	-0.20935548867309	-0.0846208628162378	0.842454006329557	1.19647315249076	0.118398332486048
"88"	0.117035763635238	0.684680953977741	0.252067022440662	0.339590586768234	0.312502900401827	0.860771947173966	1.13547826926583	-0.220088897680175	1.5311065255099	0.00856027351363745	-2.17340508505879
"90"	-0.592981202418536	-0.521240984318538	-0.403307235905058	-0.726021254470016	-0.855008727404059	-0.135489137482345	-0.225367426230347	-0.692663423555832	0.0640191350840233	0.647265517757462	-1.51862605253332
"91"	-2.01301513452608	-0.119267004886445	0.907441280786382	1.40520242800649	-1.90742108116668	-1.00945529912498	-1.77130894852737	0.0517809605382118	0.417631371381758	0.098386960269071	-3.08324175922784
"92"	0.827052729689011	0.282706974545648	1.5628155391321	0.339590586768234	0.167123964994962	-0.650692319470622	-0.201934931008997	-1.07529852659407	-0.833583049033505	-1.00170377297167	0.188535343752745
"93"	0.117035763635238	1.08665493340983	-1.05868149425078	-0.193215333850891	0.380626035119574	0.322591962045888	-0.161440732396606	-0.677087080265298	0.100148725135089	0.147932098304971	0.693519075303011
"94"	0.117035763635238	0.282706974545648	0.252067022440662	-0.193215333850891	0.301287931603532	-0.169478908367986	-1.39321261318075	0.246383637548344	1.19611465580439	0.180976174258577	0.643854563259294
"97"	0.117035763635238	1.08665493340983	-1.7140557525965	-0.726021254470016	0.64588656648595	0.430377673342292	0.858393855848803	-0.587830767762281	0.186408650979573	0.419221876397638	NA
"98"	0.117035763635238	-0.119267004886445	0.907441280786382	-0.726021254470016	-1.60650131913844	-0.82934246745823	-0.251554003423201	-0.0906799111189689	0.639508968314978	1.41330366316375	0.720993910898997
"101"	-1.30299816847231	1.08665493340983	-1.05868149425078	-0.193215333850891	-0.0993412528291239	-0.700676271715441	-0.377393192172419	-1.37251448821054	0.336580672824037	-0.207902124342001	0.381126447872671
"102"	-0.592981202418536	-0.923214963750632	-1.05868149425078	1.93800834862561	-0.167274190973367	-1.44451025808051	-1.54646704408588	-0.655046422932526	0.34115784088416	1.18284254732081	-0.584862544754429
"103"	2.24708666179656	-0.119267004886445	2.21818979747782	-0.193215333850891	-0.958349630289621	0.154285796622561	-0.14831215216295	-0.580929625335591	1.28909616942667	0.477893104219485	0.334495407856425
"105"	-1.30299816847231	0.684680953977741	1.5628155391321	0.339590586768234	1.03305990445884	0.935105511295782	1.90369954628554	-1.30425854974889	1.12434938931715	-0.922671258658725	0.442543945541613
"106"	-0.592981202418536	-0.119267004886445	-0.403307235905058	0.339590586768234	1.15593991690721	0.380635629549296	-0.527152041341252	-1.70126402439515	0.165125331355491	-0.241422953140658	NA
"107"	-0.592981202418536	-0.119267004886445	-1.7140557525965	-0.726021254470016	-1.39733062947779	-1.79690339317709	-2.00826583906123	-0.901008075028451	-0.987720792738509	-0.486625244537601	0.585470537617823
"110"	0.827052729689011	-0.521240984318538	-1.7140557525965	-1.79163309570827	-0.360566503133493	-0.369605990541506	-0.637809903243105	-1.04081706612379	-1.07270070391319	-0.517381669264396	0.276111382214953
"111"	0.117035763635238	1.08665493340983	1.5628155391321	0.87239650738736	0.338547953434956	0.117305454484138	-0.477662970171718	-1.263234127956	-2.01574293884393	-0.153242815180477	-0.380518455009278
"112"	0.117035763635238	0.684680953977741	0.907441280786382	1.40520242800649	0.702355262889004	0.94334709688609	-0.756027125455999	-1.36756363534478	-0.919133768204064	-1.98920010726845	-0.7933769220454
"113"	0.117035763635238	0.684680953977741	0.252067022440662	0.339590586768234	-0.14577822872496	-1.56381506265625	0.403012563554249	-1.7865750163921	-0.739670412246492	0.308519706033324	0.605943036840803
"114"	0.117035763635238	0.282706974545648	-0.403307235905058	-0.193215333850891	-0.0214643621848017	0.708511984314791	0.403032286070961	-1.6041942304549	0.726497542280442	0.413013766192363	0.974697375227635
"115"	1.53706969574278	-0.521240984318538	-0.403307235905058	-1.25882717508914	-0.357817114018499	-1.72693505722467	-1.22423102172434	-2.54601916391682	0.35104132984111	-0.0212969597299423	NA
"116"	0.827052729689011	-0.119267004886445	1.5628155391321	1.93800834862561	-1.19084070395854	0.182281484776161	0.791222464932282	-1.49508403968261	0.597016285470419	0.0463770112326537	0.193438769471333
"117"	-2.72303210057986	1.48862891284193	-1.7140557525965	1.40520242800649	-4.75051540769549	-4.27015178841078	-2.47467669752672	-2.51238414679551	-0.254815165042125	-0.507315529269052	0.255638882991972
"120"	-0.592981202418536	0.684680953977741	-0.403307235905058	-0.726021254470016	-1.61253214489975	-0.930367800665161	-0.341296324713661	-2.4034119617994	0.190568837980766	0.0735804778493243	-2.2252242995812
"121"	0.117035763635238	-0.119267004886445	-2.36943001094222	-0.193215333850891	1.20377088980956	0.549276056247754	1.63623726698344	-1.66890718016315	-1.14871348368597	-2.70224899576188	-0.316448387797521
